first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,next_player,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,first_player_final_score,second_player_final_score,final_score_difference,outcome
218,395,-177,16.76923076923077,30.384615384615383,-177,1045,1100,-55,0,1,0.0,0.07692307692307693,second_player,10,13,13,3.4,0,0,12,12,false,289,427,-138,false
242,395,-153,17.285714285714285,30.384615384615383,-153,1045,1100,-55,0,1,0.0,0.07692307692307693,first_player,5,14,13,6.8,1,0,14,12,false,289,427,-138,false
242,409,-167,17.285714285714285,29.214285714285715,-167,1045,1100,-55,0,1,0.0,0.07142857142857142,second_player,2,14,14,17.0,1,0,14,12,false,289,427,-138,false
260,409,-149,17.333333333333332,29.214285714285715,-149,1045,1100,-55,0,1,0.0,0.07142857142857142,first_player,-1,15,14,-34.0,1,0,9,12,false,289,427,-138,false
260,419,-159,17.333333333333332,27.933333333333334,-159,1045,1100,-55,0,1,0.0,0.06666666666666667,second_player,-3,15,15,-11.333333333333334,1,0,9,7,false,289,427,-138,false
275,419,-144,17.1875,27.933333333333334,-144,1045,1100,-55,0,1,0.0,0.06666666666666667,first_player,-8,16,15,-4.25,0,0,2,7,false,289,427,-138,false
275,427,-152,17.1875,26.6875,-152,1045,1100,-55,0,1,0.0,0.0625,second_player,-11,16,16,-3.090909090909091,0,0,2,4,false,289,427,-138,false
281,427,-146,16.529411764705884,26.6875,-146,1045,1100,-55,0,1,0.0,0.0625,first_player,-14,17,16,-2.4285714285714284,0,0,2,4,false,289,427,-138,false
281,427,-146,16.529411764705884,25.11764705882353,-146,1045,1100,-55,0,1,0.0,0.058823529411764705,second_player,-14,17,17,-2.4285714285714284,0,0,2,4,true,289,427,-138,false
10,0,10,10.0,0,10,1221,1438,-217,0,0,0.0,0,first_player,97,1,0,0.4639175257731959,0,0,17,0,false,336,323,13,true
10,16,-6,10.0,16.0,-6,1221,1438,-217,0,0,0.0,0.0,second_player,94,1,1,0.4787234042553192,0,0,17,14,false,336,323,13,true
28,16,12,14.0,16.0,12,1221,1438,-217,0,0,0.0,0.0,first_player,91,2,1,0.4945054945054945,0,0,19,14,false,336,323,13,true
28,44,-16,14.0,22.0,-16,1221,1438,-217,0,0,0.0,0.0,second_player,88,2,2,0.5113636363636364,0,0,19,11,false,336,323,13,true
40,44,-4,13.333333333333334,22.0,-4,1221,1438,-217,0,0,0.0,0.0,first_player,85,3,2,0.5294117647058824,0,0,16,11,false,336,323,13,true
40,58,-18,13.333333333333334,19.333333333333332,-18,1221,1438,-217,0,0,0.0,0.0,second_player,82,3,3,0.5487804878048781,0,0,16,10,false,336,323,13,true
46,58,-12,11.5,19.333333333333332,-12,1221,1438,-217,0,0,0.0,0.0,first_player,79,4,3,0.569620253164557,0,0,19,10,false,336,323,13,true
46,67,-21,11.5,16.75,-21,1221,1438,-217,0,0,0.0,0.0,second_player,76,4,4,0.5921052631578947,0,1,19,9,false,336,323,13,true
68,67,1,13.6,16.75,1,1221,1438,-217,0,0,0.0,0.0,first_player,74,5,4,0.6081081081081081,0,1,22,9,false,336,323,13,true
68,81,-13,13.6,16.2,-13,1221,1438,-217,0,0,0.0,0.0,second_player,70,5,5,0.6428571428571429,0,1,22,6,false,336,323,13,true
81,81,0,13.5,16.2,0,1221,1438,-217,0,0,0.0,0.0,first_player,68,6,5,0.6617647058823529,0,1,22,6,false,336,323,13,true
81,92,-11,13.5,15.333333333333334,-11,1221,1438,-217,0,0,0.0,0.0,second_player,65,6,6,0.6923076923076923,0,1,22,6,false,336,323,13,true
91,92,-1,13.0,15.333333333333334,-1,1221,1438,-217,0,0,0.0,0.0,first_player,61,7,6,0.7377049180327869,0,1,19,6,false,336,323,13,true
91,106,-15,13.0,15.142857142857142,-15,1221,1438,-217,0,0,0.0,0.0,second_player,58,7,7,0.7758620689655172,0,2,19,5,false,336,323,13,true
138,106,32,17.25,15.142857142857142,32,1221,1438,-217,0,0,0.0,0.0,first_player,52,8,7,0.8653846153846154,0,2,10,5,false,336,323,13,true
138,121,17,17.25,15.125,17,1221,1438,-217,0,0,0.0,0.0,second_player,48,8,8,0.9375,0,2,10,5,false,336,323,13,true
162,121,41,18.0,15.125,41,1221,1438,-217,0,0,0.0,0.0,first_player,45,9,8,1.0,0,2,7,5,false,336,323,13,true
162,133,29,18.0,14.777777777777779,29,1221,1438,-217,0,0,0.0,0.0,second_player,42,9,9,1.0714285714285714,0,2,7,8,false,336,323,13,true
171,133,38,17.1,14.777777777777779,38,1221,1438,-217,0,0,0.0,0.0,first_player,40,10,9,1.125,0,2,7,8,false,336,323,13,true
171,133,38,17.1,13.3,38,1221,1438,-217,0,0,0.0,0.0,second_player,40,10,10,1.125,0,2,7,23,false,336,323,13,true
188,133,55,17.09090909090909,13.3,55,1221,1438,-217,0,0,0.0,0.0,first_player,38,11,10,1.1842105263157894,0,2,14,23,false,336,323,13,true
188,164,24,17.09090909090909,14.909090909090908,24,1221,1438,-217,0,0,0.0,0.0,second_player,36,11,11,1.25,0,1,14,16,false,336,323,13,true
236,164,72,19.666666666666668,14.909090909090908,72,1221,1438,-217,0,0,0.0,0.0,first_player,33,12,11,1.3636363636363635,0,1,10,16,false,336,323,13,true
236,179,57,19.666666666666668,14.916666666666666,57,1221,1438,-217,0,0,0.0,0.0,second_player,30,12,12,1.5,0,1,10,15,false,336,323,13,true
251,179,72,19.307692307692307,14.916666666666666,72,1221,1438,-217,0,0,0.0,0.0,first_player,28,13,12,1.6071428571428572,0,1,20,15,false,336,323,13,true
251,197,54,19.307692307692307,15.153846153846153,54,1221,1438,-217,0,0,0.0,0.0,second_player,26,13,13,1.7307692307692308,0,1,20,10,false,336,323,13,true
278,197,81,19.857142857142858,15.153846153846153,81,1221,1438,-217,0,0,0.0,0.0,first_player,22,14,13,2.0454545454545454,0,1,19,10,false,336,323,13,true
278,235,43,19.857142857142858,16.785714285714285,43,1221,1438,-217,0,0,0.0,0.0,second_player,19,14,14,2.3684210526315788,0,1,19,7,false,336,323,13,true
278,235,43,18.533333333333335,16.785714285714285,43,1221,1438,-217,0,0,0.0,0.0,first_player,19,15,14,2.3684210526315788,0,1,20,7,false,336,323,13,true
278,239,39,18.533333333333335,15.933333333333334,39,1221,1438,-217,0,0,0.0,0.0,second_player,17,15,15,2.6470588235294117,0,1,20,7,false,336,323,13,true
288,239,49,18.0,15.933333333333334,49,1221,1438,-217,0,0,0.0,0.0,first_player,15,16,15,3.0,0,1,20,7,false,336,323,13,true
288,250,38,18.0,15.625,38,1221,1438,-217,0,0,0.0,0.0,second_player,13,16,16,3.4615384615384617,0,1,20,7,false,336,323,13,true
298,250,48,17.529411764705884,15.625,48,1221,1438,-217,0,0,0.0,0.0,first_player,10,17,16,4.5,0,1,18,7,false,336,323,13,true
298,250,48,17.529411764705884,14.705882352941176,48,1221,1438,-217,0,0,0.0,0.0,second_player,10,17,17,4.5,0,1,18,7,false,336,323,13,true
303,250,53,16.833333333333332,14.705882352941176,53,1221,1438,-217,0,0,0.0,0.0,first_player,7,18,17,6.428571428571429,0,1,16,7,false,336,323,13,true
303,259,44,16.833333333333332,14.38888888888889,44,1221,1438,-217,0,0,0.0,0.0,second_player,4,18,18,11.25,0,1,16,7,false,336,323,13,true
317,259,58,16.68421052631579,14.38888888888889,58,1221,1438,-217,0,0,0.0,0.0,first_player,-1,19,18,-45.0,0,1,15,7,false,336,323,13,true
317,273,44,16.68421052631579,14.368421052631579,44,1221,1438,-217,0,0,0.0,0.0,second_player,-4,19,19,-11.25,0,1,15,7,false,336,323,13,true
327,273,54,16.35,14.368421052631579,54,1221,1438,-217,0,0,0.0,0.0,first_player,-7,20,19,-6.428571428571429,0,1,7,7,false,336,323,13,true
327,291,36,16.35,14.55,36,1221,1438,-217,0,0,0.0,0.0,second_player,-11,20,20,-4.090909090909091,0,0,7,3,false,336,323,13,true
338,291,47,16.095238095238095,14.55,47,1221,1438,-217,0,0,0.0,0.0,first_player,-14,21,20,-3.2142857142857144,0,0,4,3,false,336,323,13,true
338,309,29,16.095238095238095,14.714285714285714,29,1221,1438,-217,0,0,0.0,0.0,second_player,-16,21,21,-2.8125,0,0,4,1,false,336,323,13,true
346,309,37,15.727272727272727,14.714285714285714,37,1221,1438,-217,0,0,0.0,0.0,first_player,-18,22,21,-2.5,0,0,2,1,false,336,323,13,true
346,319,27,15.727272727272727,14.5,27,1221,1438,-217,0,0,0.0,0.0,second_player,-21,22,22,-2.142857142857143,0,0,2,1,false,336,323,13,true
346,319,27,15.043478260869565,14.5,27,1221,1438,-217,0,0,0.0,0.0,first_player,-21,23,22,-2.142857142857143,0,0,2,1,true,336,323,13,true
0,0,0,0.0,0,0,1397,1422,-25,0,0,0.0,0,first_player,100,1,0,0.36,0,0,8,0,false,460,332,128,true
0,12,-12,0.0,12.0,-12,1397,1422,-25,0,0,0.0,0.0,second_player,97,1,1,0.3711340206185567,0,0,8,14,false,460,332,128,true
11,12,-1,5.5,12.0,-1,1397,1422,-25,0,0,0.0,0.0,first_player,94,2,1,0.3829787234042553,0,0,9,14,false,460,332,128,true
11,17,-6,5.5,8.5,-6,1397,1422,-25,0,0,0.0,0.0,second_player,91,2,2,0.3956043956043956,0,1,9,13,false,460,332,128,true
23,17,6,7.666666666666667,8.5,6,1397,1422,-25,0,0,0.0,0.0,first_player,88,3,2,0.4090909090909091,0,1,7,13,false,460,332,128,true
23,37,-14,7.666666666666667,12.333333333333334,-14,1397,1422,-25,0,0,0.0,0.0,second_player,85,3,3,0.4235294117647059,0,1,7,12,false,460,332,128,true
90,37,53,22.5,12.333333333333334,53,1397,1422,-25,1,0,0.25,0.0,first_player,78,4,3,0.46153846153846156,0,1,10,12,false,460,332,128,true
90,52,38,22.5,13.0,38,1397,1422,-25,1,0,0.25,0.0,second_player,75,4,4,0.48,0,1,10,11,false,460,332,128,true
106,52,54,21.2,13.0,54,1397,1422,-25,1,0,0.2,0.0,first_player,72,5,4,0.5,0,1,10,11,false,460,332,128,true
106,67,39,21.2,13.4,39,1397,1422,-25,1,0,0.2,0.0,second_player,68,5,5,0.5294117647058824,0,1,10,11,false,460,332,128,true
123,67,56,20.5,13.4,56,1397,1422,-25,1,0,0.16666666666666666,0.0,first_player,65,6,5,0.5538461538461539,0,1,17,11,false,460,332,128,true
123,91,32,20.5,15.166666666666666,32,1397,1422,-25,1,0,0.16666666666666666,0.0,second_player,62,6,6,0.5806451612903226,0,1,17,11,false,460,332,128,true
158,91,67,22.571428571428573,15.166666666666666,67,1397,1422,-25,1,0,0.14285714285714285,0.0,first_player,59,7,6,0.6101694915254238,0,1,7,11,false,460,332,128,true
158,122,36,22.571428571428573,17.428571428571427,36,1397,1422,-25,1,0,0.14285714285714285,0.0,second_player,57,7,7,0.631578947368421,0,2,7,8,false,460,332,128,true
158,122,36,19.75,17.428571428571427,36,1397,1422,-25,1,0,0.125,0.0,first_player,57,8,7,0.631578947368421,0,2,7,8,false,460,332,128,true
158,130,28,19.75,16.25,28,1397,1422,-25,1,0,0.125,0.0,second_player,53,8,8,0.6792452830188679,0,2,7,18,false,460,332,128,true
164,130,34,18.22222222222222,16.25,34,1397,1422,-25,1,0,0.1111111111111111,0.0,first_player,50,9,8,0.72,0,2,9,18,false,460,332,128,true
164,140,24,18.22222222222222,15.555555555555555,24,1397,1422,-25,1,0,0.1111111111111111,0.0,second_player,47,9,9,0.7659574468085106,0,2,9,19,false,460,332,128,true
249,140,109,24.9,15.555555555555555,109,1397,1422,-25,2,0,0.2,0.0,first_player,40,10,9,0.9,0,2,7,19,false,460,332,128,true
249,144,105,24.9,14.4,105,1397,1422,-25,2,0,0.2,0.0,second_player,38,10,10,0.9473684210526315,0,2,7,19,false,460,332,128,true
249,144,105,22.636363636363637,14.4,105,1397,1422,-25,2,0,0.18181818181818182,0.0,first_player,38,11,10,0.9473684210526315,0,2,16,19,false,460,332,128,true
249,156,93,22.636363636363637,14.181818181818182,93,1397,1422,-25,2,0,0.18181818181818182,0.0,second_player,35,11,11,1.0285714285714285,0,2,16,16,false,460,332,128,true
249,156,93,20.75,14.181818181818182,93,1397,1422,-25,2,0,0.16666666666666666,0.0,first_player,35,12,11,1.0285714285714285,0,2,7,16,false,460,332,128,true
249,158,91,20.75,13.166666666666666,91,1397,1422,-25,2,0,0.16666666666666666,0.0,second_player,33,12,12,1.0909090909090908,0,2,7,19,false,460,332,128,true
330,158,172,25.384615384615383,13.166666666666666,172,1397,1422,-25,3,0,0.23076923076923078,0.0,first_player,26,13,12,1.3846153846153846,0,2,26,19,false,460,332,128,true
330,225,105,25.384615384615383,17.307692307692307,105,1397,1422,-25,3,0,0.23076923076923078,0.0,second_player,23,13,13,1.565217391304348,0,2,26,10,false,460,332,128,true
330,225,105,23.571428571428573,17.307692307692307,105,1397,1422,-25,3,0,0.21428571428571427,0.0,first_player,23,14,13,1.565217391304348,0,2,13,10,false,460,332,128,true
330,297,33,23.571428571428573,21.214285714285715,33,1397,1422,-25,3,1,0.21428571428571427,0.07142857142857142,second_player,16,14,14,2.25,0,0,13,23,false,460,332,128,true
350,297,53,23.333333333333332,21.214285714285715,53,1397,1422,-25,3,1,0.2,0.07142857142857142,first_player,12,15,14,3.0,0,0,8,23,false,460,332,128,true
350,305,45,23.333333333333332,20.333333333333332,45,1397,1422,-25,3,1,0.2,0.06666666666666667,second_player,8,15,15,4.5,0,0,8,23,false,460,332,128,true
354,305,49,22.125,20.333333333333332,49,1397,1422,-25,3,1,0.1875,0.06666666666666667,first_player,5,16,15,7.2,0,0,11,23,false,460,332,128,true
354,320,34,22.125,20.0,34,1397,1422,-25,3,1,0.1875,0.0625,second_player,1,16,16,36.0,0,0,11,16,false,460,332,128,true
364,320,44,21.41176470588235,20.0,44,1397,1422,-25,3,1,0.17647058823529413,0.0625,first_player,-2,17,16,-18.0,0,0,8,16,false,460,332,128,true
364,342,22,21.41176470588235,20.11764705882353,22,1397,1422,-25,3,1,0.17647058823529413,0.058823529411764705,second_player,-5,17,17,-7.2,0,0,8,14,false,460,332,128,true
432,342,90,24.0,20.11764705882353,90,1397,1422,-25,4,1,0.2222222222222222,0.058823529411764705,first_player,-12,18,17,-3.0,0,0,8,14,false,460,332,128,true
432,342,90,24.0,19.0,90,1397,1422,-25,4,1,0.2222222222222222,0.05555555555555555,second_player,-12,18,18,-3.0,0,0,8,14,true,460,332,128,true
10,0,10,10.0,0,10,918,619,299,0,0,0.0,0,first_player,97,1,0,0.36082474226804123,0,0,7,0,false,473,265,208,true
10,12,-2,10.0,12.0,-2,918,619,299,0,0,0.0,0.0,second_player,93,1,1,0.3763440860215054,0,0,7,18,false,473,265,208,true
79,12,67,39.5,12.0,67,918,619,299,1,0,0.5,0.0,first_player,86,2,1,0.4069767441860465,0,0,13,18,false,473,265,208,true
79,12,67,39.5,6.0,67,918,619,299,1,0,0.5,0.0,second_player,86,2,2,0.4069767441860465,0,0,13,18,false,473,265,208,true
106,12,94,35.333333333333336,6.0,94,918,619,299,1,0,0.3333333333333333,0.0,first_player,81,3,2,0.43209876543209874,0,0,10,18,false,473,265,208,true
106,54,52,35.333333333333336,18.0,52,918,619,299,1,0,0.3333333333333333,0.0,second_player,76,3,3,0.4605263157894737,0,0,10,13,false,473,265,208,true
171,54,117,42.75,18.0,117,918,619,299,2,0,0.5,0.0,first_player,69,4,3,0.5072463768115942,0,0,9,13,false,473,265,208,true
171,72,99,42.75,18.0,99,918,619,299,2,0,0.5,0.0,second_player,66,4,4,0.5303030303030303,0,0,9,11,false,473,265,208,true
210,72,138,42.0,18.0,138,918,619,299,2,0,0.4,0.0,first_player,62,5,4,0.5645161290322581,1,0,6,11,false,473,265,208,true
210,72,138,42.0,14.4,138,918,619,299,2,0,0.4,0.0,second_player,62,5,5,0.5645161290322581,1,0,6,16,false,473,265,208,true
222,72,150,37.0,14.4,150,918,619,299,2,0,0.3333333333333333,0.0,first_player,57,6,5,0.6140350877192983,1,0,16,16,false,473,265,208,true
222,90,132,37.0,15.0,132,918,619,299,2,0,0.3333333333333333,0.0,second_player,55,6,6,0.6363636363636364,1,0,16,17,false,473,265,208,true
260,90,170,37.142857142857146,15.0,170,918,619,299,2,0,0.2857142857142857,0.0,first_player,52,7,6,0.6730769230769231,1,0,12,17,false,473,265,208,true
260,106,154,37.142857142857146,15.142857142857142,154,918,619,299,2,0,0.2857142857142857,0.0,second_player,49,7,7,0.7142857142857143,1,0,12,14,false,473,265,208,true
275,106,169,34.375,15.142857142857142,169,918,619,299,2,0,0.25,0.0,first_player,47,8,7,0.7446808510638298,1,0,9,14,false,473,265,208,true
275,122,153,34.375,15.25,153,918,619,299,2,0,0.25,0.0,second_player,42,8,8,0.8333333333333334,1,0,9,13,false,473,265,208,true
297,122,175,33.0,15.25,175,918,619,299,2,0,0.2222222222222222,0.0,first_player,39,9,8,0.8974358974358975,1,0,6,13,false,473,265,208,true
297,142,155,33.0,15.777777777777779,155,918,619,299,2,0,0.2222222222222222,0.0,second_player,36,9,9,0.9722222222222222,1,0,6,10,false,473,265,208,true
311,142,169,31.1,15.777777777777779,169,918,619,299,2,0,0.2,0.0,first_player,31,10,9,1.1290322580645162,2,0,8,10,false,473,265,208,true
311,150,161,31.1,15.0,161,918,619,299,2,0,0.2,0.0,second_player,27,10,10,1.2962962962962963,2,0,8,14,false,473,265,208,true
323,150,173,29.363636363636363,15.0,173,918,619,299,2,0,0.18181818181818182,0.0,first_player,25,11,10,1.4,2,0,8,14,false,473,265,208,true
323,156,167,29.363636363636363,14.181818181818182,167,918,619,299,2,0,0.18181818181818182,0.0,second_player,21,11,11,1.6666666666666667,2,0,8,14,false,473,265,208,true
348,156,192,29.0,14.181818181818182,192,918,619,299,2,0,0.16666666666666666,0.0,first_player,17,12,11,2.0588235294117645,2,0,15,14,false,473,265,208,true
348,184,164,29.0,15.333333333333334,164,918,619,299,2,0,0.16666666666666666,0.0,second_player,14,12,12,2.5,2,0,15,15,false,473,265,208,true
401,184,217,30.846153846153847,15.333333333333334,217,918,619,299,2,0,0.15384615384615385,0.0,first_player,9,13,12,3.888888888888889,1,0,19,15,false,473,265,208,true
401,203,198,30.846153846153847,15.615384615384615,198,918,619,299,2,0,0.15384615384615385,0.0,second_player,6,13,13,5.833333333333333,1,0,19,11,false,473,265,208,true
425,203,222,30.357142857142858,15.615384615384615,222,918,619,299,2,0,0.14285714285714285,0.0,first_player,2,14,13,17.5,0,0,14,11,false,473,265,208,true
425,226,199,30.357142857142858,16.142857142857142,199,918,619,299,2,0,0.14285714285714285,0.0,second_player,0,14,14,0,0,0,14,9,false,473,265,208,true
448,226,222,29.866666666666667,16.142857142857142,222,918,619,299,2,0,0.13333333333333333,0.0,first_player,-3,15,14,-11.666666666666666,0,0,9,9,false,473,265,208,true
448,246,202,29.866666666666667,16.4,202,918,619,299,2,0,0.13333333333333333,0.0,second_player,-8,15,15,-4.375,0,0,9,3,false,473,265,208,true
462,246,216,28.875,16.4,216,918,619,299,2,0,0.125,0.0,first_player,-11,16,15,-3.1818181818181817,0,0,6,3,false,473,265,208,true
462,257,205,28.875,16.0625,205,918,619,299,2,0,0.125,0.0,second_player,-14,16,16,-2.5,0,0,6,1,false,473,265,208,true
473,257,216,27.823529411764707,16.0625,216,918,619,299,2,0,0.11764705882352941,0.0,first_player,-17,17,16,-2.0588235294117645,0,0,3,1,false,473,265,208,true
473,259,214,27.823529411764707,15.235294117647058,214,918,619,299,2,0,0.11764705882352941,0.0,second_player,-19,17,17,-1.8421052631578947,0,0,3,1,false,473,265,208,true
473,259,214,26.27777777777778,15.235294117647058,214,918,619,299,2,0,0.1111111111111111,0.0,first_player,-19,18,17,-1.8421052631578947,0,0,3,1,true,473,265,208,true
16,0,16,16.0,0,16,797,796,1,0,0,0.0,0,first_player,97,1,0,0.5051546391752577,0,0,7,0,false,286,300,-14,false
16,11,5,16.0,11.0,5,797,796,1,0,0,0.0,0.0,second_player,95,1,1,0.5157894736842106,0,0,7,7,false,286,300,-14,false
26,11,15,13.0,11.0,15,797,796,1,0,0,0.0,0.0,first_player,93,2,1,0.5268817204301075,0,0,7,7,false,286,300,-14,false
26,20,6,13.0,10.0,6,797,796,1,0,0,0.0,0.0,second_player,91,2,2,0.5384615384615384,0,0,7,16,false,286,300,-14,false
26,20,6,8.666666666666666,10.0,6,797,796,1,0,0,0.0,0.0,first_player,91,3,2,0.5384615384615384,0,0,15,16,false,286,300,-14,false
26,28,-2,8.666666666666666,9.333333333333334,-2,797,796,1,0,0,0.0,0.0,second_player,88,3,3,0.5568181818181818,0,0,15,21,false,286,300,-14,false
60,28,32,15.0,9.333333333333334,32,797,796,1,0,0,0.0,0.0,first_player,83,4,3,0.5903614457831325,0,0,13,21,false,286,300,-14,false
60,41,19,15.0,10.25,19,797,796,1,0,0,0.0,0.0,second_player,80,4,4,0.6125,0,0,13,19,false,286,300,-14,false
82,41,41,16.4,10.25,41,797,796,1,0,0,0.0,0.0,first_player,76,5,4,0.6447368421052632,0,0,10,19,false,286,300,-14,false
82,88,-6,16.4,17.6,-6,797,796,1,0,0,0.0,0.0,second_player,73,5,5,0.6712328767123288,0,0,10,13,false,286,300,-14,false
97,88,9,16.166666666666668,17.6,9,797,796,1,0,0,0.0,0.0,first_player,70,6,5,0.7,0,0,7,13,false,286,300,-14,false
97,96,1,16.166666666666668,16.0,1,797,796,1,0,0,0.0,0.0,second_player,67,6,6,0.7313432835820896,0,0,7,14,false,286,300,-14,false
112,96,16,16.0,16.0,16,797,796,1,0,0,0.0,0.0,first_player,63,7,6,0.7777777777777778,0,0,11,14,false,286,300,-14,false
112,109,3,16.0,15.571428571428571,3,797,796,1,0,0,0.0,0.0,second_player,60,7,7,0.8166666666666667,0,0,11,11,false,286,300,-14,false
128,109,19,16.0,15.571428571428571,19,797,796,1,0,0,0.0,0.0,first_player,58,8,7,0.8448275862068966,0,0,12,11,false,286,300,-14,false
128,133,-5,16.0,16.625,-5,797,796,1,0,0,0.0,0.0,second_player,54,8,8,0.9074074074074074,0,0,12,7,false,286,300,-14,false
152,133,19,16.88888888888889,16.625,19,797,796,1,0,0,0.0,0.0,first_player,51,9,8,0.9607843137254902,1,0,6,7,false,286,300,-14,false
152,133,19,16.88888888888889,14.777777777777779,19,797,796,1,0,0,0.0,0.0,second_player,51,9,9,0.9607843137254902,1,1,6,16,false,286,300,-14,false
167,133,34,16.7,14.777777777777779,34,797,796,1,0,0,0.0,0.0,first_player,48,10,9,1.0208333333333333,1,1,6,16,false,286,300,-14,false
167,169,-2,16.7,16.9,-2,797,796,1,0,0,0.0,0.0,second_player,45,10,10,1.0888888888888888,1,1,6,10,false,286,300,-14,false
179,169,10,16.272727272727273,16.9,10,797,796,1,0,0,0.0,0.0,first_player,42,11,10,1.1666666666666667,1,1,6,10,false,286,300,-14,false
179,198,-19,16.272727272727273,18.0,-19,797,796,1,0,0,0.0,0.0,second_player,37,11,11,1.3243243243243243,1,0,6,19,false,286,300,-14,false
186,198,-12,15.5,18.0,-12,797,796,1,0,0,0.0,0.0,first_player,34,12,11,1.4411764705882353,1,0,11,19,false,286,300,-14,false
186,212,-26,15.5,17.666666666666668,-26,797,796,1,0,0,0.0,0.0,second_player,32,12,12,1.53125,1,0,11,18,false,286,300,-14,false
195,212,-17,15.0,17.666666666666668,-17,797,796,1,0,0,0.0,0.0,first_player,29,13,12,1.6896551724137931,1,0,12,18,false,286,300,-14,false
195,239,-44,15.0,18.384615384615383,-44,797,796,1,0,0,0.0,0.0,second_player,26,13,13,1.8846153846153846,1,0,12,12,false,286,300,-14,false
206,239,-33,14.714285714285714,18.384615384615383,-33,797,796,1,0,0,0.0,0.0,first_player,24,14,13,2.0416666666666665,1,0,12,12,false,286,300,-14,false
206,249,-43,14.714285714285714,17.785714285714285,-43,797,796,1,0,0,0.0,0.0,second_player,21,14,14,2.3333333333333335,1,0,12,15,false,286,300,-14,false
